"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-18","78","98","62"
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-19","76","94","61"
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-20","79","94",
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-21","76","94",
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-22","75","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-23","75","92","60"
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-24","78","97",
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-25","81","100",
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-26","81","100","64"
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-27","79","99","65"
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-28","81","97",
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-29","78","98",
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-30","84","101","64"
"IN023351400","LUCKNOW AMAUSI, IN","1999-03-31","84","105","67"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-01","84","105",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-02","84","106",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-03","86","105","70"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-04","86","105",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-05","83","103",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-06","85","103","68"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-07","90","106","71"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-08","84","106","72"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-09","89","104",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-10","85","104",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-11","87","103","72"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-12","91","107","74"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-13","92","109",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-14","87","105",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-15","85",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-16","87","101","70"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-17","87",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-18","90","105",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-19","91","107","74"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-20","89",,"70"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-21","89","108",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-22","93",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-23","92","109","76"
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-24","94",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-26","93",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-28","94","112",
"IN023351400","LUCKNOW AMAUSI, IN","1999-04-30","94",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-01","96","113","76"
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-02","95","112","80"
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-03","94","110",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-04","96","109",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-05","96","111",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-06","92","111",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-07","95","110",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-08","93","110",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-09","86","109",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-10","86","99",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-11","88","100",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-12","84","100",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-13","88","99",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-14","83","99",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-15","85","98",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-16","87","99",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-17","90","100","77"
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-18","93",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-19","87","103",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-20","89","98",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-21","91","101",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-22","95","106","81"
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-23","95","106",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-24","93","107",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-25","94","104","81"
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-26","97",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-27","96","108",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-28","94","108",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-29","94","109","77"
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-30","98","109",
"IN023351400","LUCKNOW AMAUSI, IN","1999-05-31","96","107",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-01","93","107",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-02","95","105",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-03","90","100",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-04","91",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-05","91","103",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-06","93",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-07","96","108",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-08","100",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-09","96","110",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-10","94","109",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-11","88","104",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-12","82",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-13","87","99",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-14","94","106","78"
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-15","92","106",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-16","92","104",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-17","91","103",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-18","92","103",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-19","91","101",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-20","93",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-21","88","104",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-22","87","103","79"
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-23","92",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-24","91",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-25","95","105",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-26","97","106",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-27","86","106",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-28","86","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-29","84","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-06-30","89","100","82"
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-01","91","103","81"
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-02","90","103",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-03","93","103",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-04","93","104",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-05","88","104",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-06","87","101",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-07","88","101",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-08","89","99","81"
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-09","93","105","82"
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-10","92","105",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-11","81","103",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-12","85","94","76"
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-13","92","102",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-14","90","102",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-15","88","101",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-16","89","99",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-17","90","100",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-18","86","100",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-19","87","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-20","82","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-21","85","93","77"
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-22","83","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-23","85","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-24","86","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-25","87","95",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-26","82","95",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-27","79","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-28","80","89",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-29","82","89",
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-30","84",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-07-31","83","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-01","88","96","79"
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-02","85","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-03","87",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-04","86","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-05","87","97","79"
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-06","86","97",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-07","86",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-08","88","95",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-09","85","95",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-10","85","94","80"
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-11","86","95",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-12","82","95",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-13","84","91","78"
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-14","86","93","78"
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-15","89","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-16","79","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-17","81","87",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-18","83","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-19","81","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-20","83","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-21","84","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-22","83","94","78"
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-23","85","94",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-24","89","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-25","86","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-26","83","96",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-27","83","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-28","84","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-29","86","95","78"
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-30","86","95",
"IN023351400","LUCKNOW AMAUSI, IN","1999-08-31","85","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-01","80","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-02","79","85","75"
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-03","77","81",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-04","82","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-05","83","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-06","86",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-07","85","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-08","85","95",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-09","81","95",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-10","84","91","78"
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-11","83","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-12","81","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-13","82",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-14","83","91","76"
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-15","82","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-16","84","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-17","85",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-18","83","94",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-19","82","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-20","85","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-21","85","93","76"
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-22","82","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-23","85","93","77"
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-24","84","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-25","83","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-26","81","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-27","81","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-28","82","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-29","84","94",
"IN023351400","LUCKNOW AMAUSI, IN","1999-09-30","76","94",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-01","81","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-02","78","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-03","78","86","74"
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-04","79","86",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-05","81","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-06","80","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-07","80","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-08","80","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-09","82","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-10","82","94",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-11","82","94","69"
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-12","77","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-13","79","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-14","79",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-15","78",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-16","80","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-17","77","92","66"
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-18","76",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-19","77","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-20","76","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-21","79","93","69"
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-22","81","93",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-23","79","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-24","77","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-25","74","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-26","76","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-27","77","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-28","76","93","66"
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-29","76","94",
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-30","76","94","63"
"IN023351400","LUCKNOW AMAUSI, IN","1999-10-31","75","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-01","76","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-02","75","92","66"
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-03","74","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-04","74","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-05","76","92","62"
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-06","73","92",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-07","74","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-08","71","91",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-09","71","88",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-10","67","85","54"
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-11","69","87",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-12","69","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-13","68","90",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-14","69","86",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-15","69","86",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-16","68","87",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-17","67","87",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-18","65","85","51"
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-19","63","83",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-20","64","83",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-21","65","85",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-22","65","85",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-23","64","84",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-24","65","83",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-25","67","82",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-26","64","82","53"
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-27","64","81",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-28","64","81",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-29","62","81",
"IN023351400","LUCKNOW AMAUSI, IN","1999-11-30","65","82","51"
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-01","64","83","51"
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-02","63","83",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-03","64","83",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-04","65","82",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-05","63","81",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-06","65","80",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-07","66","80",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-08","60","79",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-09","59","74",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-10","61","76",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-11","63","80",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-12","63","80",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-13","60","80",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-14","59","79",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-15","63","79",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-16","66",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-17","62",,
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-18","63","82",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-19","62","82",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-20","60","80","47"
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-21","60","76",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-22","60","75",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-23","63","75",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-24","62","76",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-25","60","76",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-26","61","76",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-27","60","76",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-28","60","76","48"
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-29","58","76",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-30","59","76",
"IN023351400","LUCKNOW AMAUSI, IN","1999-12-31","54",,
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-01","51","62",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-02","52","60",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-03","51","59",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-04","53",,
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-05","47","64",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-06","49","64",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-07","50","64",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-08","52","64",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-09","57","74",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-10","60","77",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-11","61","80",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-12","64","77",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-13","61","77",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-14","60",,
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-15","60","77",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-16","53","75",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-17","54","71",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-18","58",,
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-19","58","77",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-20","60","76",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-21","59","75",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-22","61","77","48"
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-23","60","77",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-24","62",,"48"
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-25","62","80","46"
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-26","62","80","49"
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-27","64","79","51"
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-28","59","79",
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-29","59","75","47"
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-30","59","76","46"
"IN023351400","LUCKNOW AMAUSI, IN","2000-01-31","62","76",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-01","63","77",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-02","63","77","53"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-03","62","78","51"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-04","64","78",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-05","65","78",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-06","60","73","51"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-07","60","74",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-08","55","74","45"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-09","56","70",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-10","60","76","45"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-11","58","76",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-12","57","73","48"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-13","57","73",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-14","55","71",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-15","56","74",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-16","57","77","45"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-17","62","79",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-18","61","79",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-19","62",,"44"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-20","65","82","44"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-21","63","82",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-22","63","84","49"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-23","62","84","49"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-24","63","80","49"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-25","59","79","45"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-26","61","78",
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-27","61",,"46"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-28","67","85","47"
"IN023351400","LUCKNOW AMAUSI, IN","2000-02-29","69","85","51"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-01","69","85","56"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-02","69","86",
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-03","74","90","54"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-04","73","90","55"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-05","70","88",
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-06","65","88","54"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-07","72","89","54"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-08","71","89",
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-09","68","83",
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-10","70",,
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-11","73","90","53"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-12","71","90","63"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-13","67","84",
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-14","70",,
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-15","71","85","56"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-16","70","89","55"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-17","74","93","56"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-18","72","93",
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-19","70","94",
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-20","70",,
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-21","75","94","51"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-22","78","94","60"
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-23","69","94",
"IN023351400","LUCKNOW AMAUSI, IN","2000-03-24","71","85","58"
